Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Position_ID,Industry,LDA_Topic,Raw_Text,Cluster,TSNE_1,TSNE_2
0.5187550250096077,0.0023656295535539,0.0024100036583768,0.4740918608421769,0.0023774809362847,229,Education,0,job responsibilities responsible assisting live broadcast super vocabulary account review optimize according live broadcast data responsible output live broadcast room participate production live broadcast scripts learn excellent live broadcast room content related categories iterate live broadcast speech gameplay based personal thinking assist daily operation live broadcast rooms job requirements college degree standard voice eloquent infectious expression certain understanding cognition characteristics gameplay online education industry live broadcasting good image temperament strong sense camera good expression on-the-spot reaction ability teaching experience live broadcasting sales experience preferred,0,-4.6935663,13.236086
0.7070294578316677,0.0008972329049353,0.2460522885034272,0.0009053002691067,0.0451157204908629,230,Education,0,job responsibilities team management responsible daily management training performance appraisal campus course consultant team ensure team 's professionalism service quality formulate implement new employee training plans improve team 's sales skills service awareness educational philosophy sales target achievement according annual goals campus monthly/quarterly sales plan broken team 's lead conversion contract renewal process supervised followed analyze performance data propose targeted strategy adjustment plans ensure completion rate enrollment targets customer service relationship maintenance coordinate management parent communication system supervise course consultants design personalized course plans students track feedback handle major customer complaints emergencies maintain campus brand image parent satisfaction cross-departmental collaboration linkage teaching department optimize course products participate design trial classes planning implementation open class activities regularly work marketing department develop drainage plans increase conversion rate potential customers campus operation support participate formulation campus operation strategies optimize standardized process course consultants reduce refund rate cooperate campus complete daily affairs financial performance analysis inventory management job requirements basic conditions college degree majors education marketing management preferred age 28-35 good appearance temperament standard mandarin affinity education sentiment experience requirements 3 years experience course consultant education industry including 1 year team management experience familiar characteristics courses field quality education needs parents preferred core abilities excellent sales planning data analysis skills familiar crm system operation efficient communication coordination skills able balance needs team parents campuses strong stress resistance good motivating team adapting weekend/holiday work rhythm education industry,0,-14.129306,20.205172
0.9905603875536356,0.0023488707078394,0.0023811488252385,0.0023528224875845,0.0023567704257019,231,Education,0,job responsibilities responsible maintenance operation information flow advertising customers establish in-depth cooperative relationships enterprises statistics various types traffic transaction data continuously optimize promotion effects analyze adjust marketing strategies carry layered operations customers products track subsequent conversion effects continuously optimize operation system based data performance collect market information dynamics related market customers peer benchmark products put forward reasonable optimization suggestions job requirements educational experience unique insights investment flow lively personality goal-oriented able seek solutions encountering problems need proficient mainstream media tencent douyin kuaishou baidu information flow experience,0,-3.4413457,41.220848
0.0018968368785616,0.0018479248015212,0.5087294381336823,0.0018921874818539,0.4856336127043808,232,Education,2,"one-on-one consultant education industry college entrance examination volunteer planning need find customers high salary stable pure online sales job responsibilities responsible explaining individual recruitment college entrance examination volunteer reporting one-on-one professional planning services consulting parents responsible students one-on-one individual recruitment college entrance examination volunteer reporting work matching appropriate way children go school responsible daily consultation answering wechat group maintenance work salary benefits basic salary full attendance performance commission guaranteed 10,000 job requirements college degree excellent experience ability relaxed college entrance examination volunteer reporting planning education industry workers preferred experience worked sales willing learn passion education industry company provide free training certain communication coordination skills strong language expression skills want make money come join us",1,8.224977,-2.7293553
0.4637174531417225,0.0034101187810013,0.0034369621183433,0.0920119022670757,0.4374235636918572,233,Education,0,job responsibilities responsible shooting editing short videos required occasionally go location visiting schools shooting materials etc work team ensure smooth progress video project job requirements good video shooting editing skills able complete video production independently passion short video content creation working hours 8 30-12 00 1 30-5 30 pm salary structure no-responsibility base salary seniority salary performance commission paid annual leave,0,12.6037855,11.214349
0.2999806535575814,0.0025095429857375,0.2917642762449219,0.0025664321314728,0.4031790950802862,234,Education,4,basic salary commission bonus social security welfare job requirements college degree 22-35 years old aspiring engage quality training industry fluent mandarin brave challenge high salary good communication life pursuit good sales good following orders good communicating parents phone on-site negotiation experience publicity enrollment youth quality training student quality training camps sales-related industry experience qualifications given priority job content responsible reception consultation students parents well following orders registration responsible student data statistics cooperate departments good job training work assigned superiors,2,12.353522,4.27278
0.4752260593386873,0.0063089544086886,0.0063776897896747,0.0063308747175156,0.5057564217454338,235,Education,4,job responsibilities clear idea ​​career planning certain understanding education studies assist various departments planning strategy formulation etc learn master department 's business job benefits five insurances one fund year-end bonus public travel holiday benefits,2,14.37987,10.692157
0.4364604043852378,0.0012708225255306,0.0740939956187149,0.0418930767148503,0.4462817007556663,236,Education,4,job information english reading course double reduction douyin single live broadcast sales tens millions high data quality just-needed courses good conversion average monthly salary 20k-30k new employees receive high conversion delivery data within three weeks joining company salary average salary 20k+ performance commission job responsibilities responsible management telephone sales team responsible managing sales team providing business guidance regular training team members according instructions superiors formulate monthly/weekly work plans lead team achieve sales goals maintain motivate team morale process sales orders track regularly summarize sales data prepare sales reports cooperate company 's overall business requirements try new business innovations multiple dimensions job requirements college degree 2 years sales work experience 1 year telephone sales team management experience strong wechat/telephone sales skills sales experience training motivation capabilities strong self-driving ability able influence team positive priority given worked education industry led children 's adult telemarketing team job benefits six insurances one housing fund company benefits annual leave paid sick leave holiday activities gifts team-building activities,2,13.055065,10.1534
0.156871437726295,0.0016061620113807,0.0691389782331576,0.2457512741661457,0.5266321478630208,237,Education,4,market position situation job responsibilities mainly travel stores various places provide market support operation maintenance personnel requirements sales training market experience related education industry etc new employees one-on-one master lead familiarize business regular training impart industry knowledge professional trainers teach person working atmosphere relaxed harmonious intrigue grabbing orders leaders super nice company organizes team building activities time time afternoon tea employee holiday gifts super long spring festival holidays job requirements college degree high enthusiasm education work 20-35 years old gender limited quick response good expression skills basic computer operation keen observation skills responsibility good customer service awareness team spirit good challenges experience k12 related fields required working hours 9 6 30 pm 5 hour lunch break 12 00-13 legal holidays closed normally company process expanding thank patience read end~~~~,2,13.639729,-15.162181
0.2146145665786614,0.0011995571483038,0.0705865569021512,0.2517339371681067,0.4618653822027768,238,Education,4,【job description】 distribute brand flyers set points carry marketing activities schools communities business districts places around campus find target students parents take initiative introduce courses related marketing activities guide potential students parents visit campus effective face-to-face communication arrange course consultants provide course consultation collect basic information potential students parents fill real information 【job responsibilities】 college degree experience academic qualifications relaxed experience limit internship experience relevant education industry preferred like children love education hardworking down-to-earth strong learning ability excellent communication skills salary benefits basic salary performance commission various welfare holidays statutory holidays paid annual leave marriage leave maternity leave nursing leave bereavement leave employee benefits holiday benefits anniversary benefits wedding gifts birth gifts funeral condolence money campus team building regional team building office environment comfortable campus located core business district transportation convenient training promotion complete training system paid pre-job training induction training one-to-one guidance new employees regular capacity improvement training management training marketing consultant-marketing supervisor-dual campus marketing supervisor-marketing manager-principal-regional principal working hours location flexible working hours morning shift evening shift etc,2,12.742817,-15.100227
0.3398993203219946,0.0032035786474807,0.2632472258595372,0.0032918101524403,0.390358065018547,239,Education,4,job responsibilities receive on-site parent visits guide students assessments analyze students learning status formulate reasonable learning plans programs formulate long-term tutoring plans programs children sign tutoring agreements parents job requirements experience education psychology training sales preferred experience industry preferred strong communication skills strong affinity strong adaptability teamwork awareness job benefits 8 5 pm 1 day monday friday five insurances basic salary 3-5k performance commission negotiable,2,12.335756,4.7245874
0.9193008272045174,0.0200931227178253,0.0201285605549094,0.0200556082259829,0.0204218812967648,240,Education,0,responsible market promotion publicity cross-industry cooperation visiting examples,0,-1.5760645,28.050892
0.2441062520903109,0.000880256438798,0.1727940624802561,0.121912864625525,0.4603065643651098,241,Education,4,"position accepts candidates without experience set corresponding training mechanism supervisors principals teach school job responsibilities provide personalized course planning guidance according needs characteristics different students meet customer 's needs study planning achieve high conversion rate responsible early development maintenance students answer customer consultation calls provide professional consultation parents responsible door-to-door consultation appointment students test analyze student 's learning status formulate tutoring plans programs parents students recognize according needs students introduce promote company 's course services parents students promote signing orders track implementation students course services assist academic affairs department handling problems arise maintenance process job requirements age 20 years old good image temperament strong affinity strong communication skills good dealing people college degree major limit certain psychological analysis skills good grasping customer psychology able withstand certain pressure resilient personality professional foundation customer service sales marketing preferred awareness enjoying high salaries confident responsible positive certain ability endure hardship pressure income benefits basic salary 3,000 generous commission probation period regular basic salary 3,000-5,000 generous commission year-end dividend bonus enjoy long-term team management marketing knowledge skills professional training join company 's management team promoted management cadres receive professional systematic sales career training newcomer training pre-job training promotion training business management skills training team management training enjoy lifelong free education training build stage success heart five insurances employee team building holiday benefits birthday parties etc promotion channels reserve supervisor-supervisor-principal-regional manager-system manager many benefits look forward joining",2,13.712118,5.1870427
0.4482427724775462,0.0249118447121787,0.049130291370237,0.0024721019114012,0.4752429895286367,242,Education,4,job requirements sales experience preferably real estate automobile jewelry construction industries online sales telemarketing experience preferred customer development maintenance experience preferred first-class communication skills timely feedback good listening understand others clearly express opinions strong persuasiveness smart motivated honest frank wolf-like strong sense purpose strong achievement motivation strong work initiative strong execution strong pressure resistance resilience high mental balance give high base salary high commission capable people get want perfect training mechanism senior industry experts side teams outstanding performance strong cohesion promoted move full communication learn 's strengths weaknesses appoint people based merits,2,13.584373,10.242897
0.1891058541510385,0.0025546136321736,0.4804276129357463,0.2322545751533277,0.0956573441277137,243,Education,2,project introduction project 1 ai english learning room english learning self-study rooms primary school junior high school high school university postgraduate entrance examination project 2 career planning subject selection first year high school filling college entrance examination volunteers study planning academic planning career planning employment guidance job responsibilities responsible investment promotion enrollment two projects job requirements educational requirements serious practical hard-working studious investment promotion requires certain social experience resources company provides comprehensive product training enrollment work location branch campuses district county,1,-10.332303,8.183067
0.6913833345594719,0.0008948676718438,0.0811044562900792,0.2257072903517755,0.0009100511268294,244,Education,0,children 's programming agency recruitment marketing specialist join us light future code mechanical citizen children 's programming innovative organization focusing children 's programming education committed providing high-quality programming learning experience children 3 -- 16 years old believe programming language future also key cultivating children 's logical thinking creativity problem-solving skills need order bring fun programming children looking passionate creative marketing specialist join team responsible push attract traffic go deep target areas communities schools carry push activities attract potential customers enhance brand awareness event planning execution plan organize online offline programming experience classes programming competitions parent salons activities enhance user participation brand influence online offline operations responsible operation online platforms wechat official accounts douyin plan publish high-quality content attract fans attention enhance user stickiness assist operation management offline stores maintain good customer relationships improve customer satisfaction data analysis collect analyze market data track promotion effects provide data support formulation optimization market strategies hope love education industry strong interest children 's programming good communication skills teamwork spirit strong execution stress resistance able complete work tasks independently relevant experience ground promotion event planning online operations etc preferred proficient using office software certain copywriting skills provide competitive salary benefits broad career development space promotion opportunities relaxed pleasant working atmosphere team culture opportunity grow together excellent team eager challenges full passion willing contribute cause children 's programming education conditions hope join dynamic creative team contact number looking forward joining let us light future code together,0,-4.2728558,17.44445
0.0017762560736865,0.0017432511875024,0.001786129019251,0.2810806608464162,0.7136137028731437,245,Education,4,strong communication skills motivated responsible stable willing make money welcome basic salary commission various performance bonuses generous salary bonuses place rich snacks afternoon tea benefits every week main feature good working atmosphere multiple campuses hefei arranged nearby job responsibilities company provides data develops potential customers phone wechat recommends courses invites parents students campus free trial courses business training joining company someone guide love education industry recognize online education experience telemarketing education industry basic salary 6k+ commission various cash rewards odd even days monday tuesday double days monday single days working hours 9 00-18 30 excellent team management experience strong ability negotiate salary room promotion trial position 7 days probation period 1-3 months outstanding performance converted regular employees advance comprehensive salary 8k-15k,2,19.621632,-15.536989
0.981558005718616,0.0045861201059813,0.004688554247068,0.0045758668065012,0.0045914531218333,246,Education,0,job responsibilities responsible establishment maintenance docking gexue enrollment project responsible market research marketing plan planning channel development promotion gexue enrollment project complete established performance goals project department ability requirements relevant market promotion experience preferred relevant university channel development experience preferred innovative thinking rigorous service awareness,0,-2.7049286,36.560394
0.2991944536969679,0.0046860569309098,0.066178160643763,0.0047763746713383,0.6251649540570208,247,Education,4,job details understand customer needs introduce professional education improvement plans customers maintain good communication customers answer questions students provide education planning effectively maintain customer resources provide quality services maintain long-term cooperation advantages basic salary 5k commission bonus social security type five insurances,2,16.509819,6.654899
0.7524732445126496,0.0020306980906604,0.1612374561192875,0.0020704762913033,0.082188124986099,248,Education,0,job responsibilities formulate annual/monthly task goals campus lead team achieve overall enrollment course consumption goals campus organize carry online offline marketing activities follow telephone return visits invitations auditions achieve new enrollment goals organize coordinate implementation campus courses teaching plans ensure normal operation campus teaching good job campus team building talent training keep team full provide good student services improve satisfaction campus students job requirements age 26-40 years old college degree two years team sales management experience strong execution certain market analysis ability education industry preferred strong driving force influence action execution strong sense responsibility strong sense cooperation professionalism overall awareness,0,-11.764037,21.11781
0.9906962511352748,0.0023179727064687,0.0023460090433584,0.0023138719135182,0.0023258952013793,249,Education,0,job responsibilities design implement marketing strategies expand brand awareness educational institutions designated areas establish effective communication potential customers provide detailed information educational products services participate team meetings provide ideas suggestions marketing activities monitor market trends adjust marketing strategies timely manner adapt market changes complete related marketing work assigned leader job requirements excellent communication skills teamwork spirit passionate marketing work able maintain positive work attitude pressure ability learn quickly master new marketing skills good analytical skills able accurately grasp market trends able independently complete marketing projects responsible,0,-2.846598,41.292767
0.4146405005716448,0.0011626214874274,0.0011872908554574,0.1694419100178417,0.4135676770676286,250,Education,0,company introduction juneng education group established 2000 headquartered beijing six campuses shenyang branch located nearby main customer groups junior senior high school students working atmosphere super good platform good well work hard welcome join us 【job benefits】 five social insurances one housing fund paid probation period holiday gifts birthday party paid annual leave monthly team building children 's study discount 【job description】 responsible promotion planning implementation various publicity activities timely collect business demand information business departments formulate corresponding publicity activities promotion plans implementation execution monitoring various publicity activities maintain good cooperative relationship activity partners submit activity publicity planning analysis reports select activity platforms negotiate cooperation activity partners based market strategy formulated company every month conduct survey company 's customer base analyze customer characteristics categories consumption levels consumption tendencies etc responsible promotion production company 's brand cooperate execution various public relations activities complete temporary work assigned immediate supervisor 【job requirements】 decent appearance well-fitting clothes standard mandarin hardworking spirit strong learning execution ability willing communicate customers good understanding education industry 【working hours】 closed day monday tuesday morning 9 00-18 00 10 00-19 00 13 00-21 00 three shifts choose,2,11.680425,10.980117
0.8218424813785602,0.0035966200738538,0.167339988357893,0.0036088335264133,0.0036120766632796,251,Education,0,job descriptionresponsible formulating implementing school 's education training plan ensure teaching quality effectivenesspromote brand building marketing activities enhance school 's reputation influencemanage maintain relationships students parents ensure service quality satisfactionjob requirements possess excellent leadership team management spirit able motivate team achieve goalspossess good communication skills market insight able effectively promote educational serviceshave deep understanding education industry able maintain advantages highly competitive market,0,-12.138534,23.907179
0.9916480840693104,0.0020781954901714,0.0020973437347012,0.0020810440062317,0.0020953326995849,252,Education,0,job responsibilities provide professional sales consultation support customers ensure customer satisfaction understand customer needs design implement sales strategies improve sales performance maintain develop customer relationships communicate collect feedback regularly participate daily operations sales team assist achieving sales targets continuously learn market trends provide industry knowledge sharing team job requirements excellent communication negotiation skills able effectively solve customer problems strong market analysis capabilities business awareness able accurately grasp market trends good team spirit able play active role team strong self-motivation goal-oriented thinking able maintain work enthusiasm pressure high degree enthusiasm sales work continuous learning attitude,0,-2.4727829,41.92859
0.9089046609583074,0.0226064049311782,0.0224979498230024,0.0231404194182491,0.0228505648692627,253,Education,0,lead team achieve results help team achieve results,0,-1.3414714,27.352081
0.7617191248957823,0.0012186234644343,0.0012492700158314,0.0531474941249076,0.1826654874990443,254,Education,0,job responsibilities responsible kol discovery maintenance accordance company needs control content cooperation kol track complete cooperation process monitor data responsible communication conversion effect orders provide real-time feedback tracking analysis business development responsible connecting influencers anchors omni-media platform establishing good cooperative relationship business connection communicate negotiate influencers institutions reach cooperation implement according needs arrange opening courses cooperate execute cooperation follow cooperation provide data feedback etc understand product direction platforms douyin xiaohongshu company quickly increase number users stickiness responsible development expansion activity resources information collection preparation marketing activity plans forward-looking forecasts cooperation expectations various markets channels review results optimize results based data analysis job requirements business sales experience love education industry pr-related work experience preferred content platform operation-related workers preferred heavy reading users omni-media platform discover use network hot spots data analysis ability data sensitivity good communication skills independently negotiate negotiate cooperation content salary working hours basic salary 6k+1k+sales commission probation period basic salary 7k+1k+sales commission regularization working hours-9 6 pm two days,0,6.7630935,20.420977
0.2110506037532216,0.0043939923597306,0.3198356679479683,0.4602717116256168,0.0044480243134625,255,Education,3,company education consulting industry providing 20 types education consulting services high school students families parents raising children ten years attach great importance education program consultation volume large demand also high parents respect support work education consulting parents pay attention industry continues develop income stable help others also meaningful valuable job chat get results,3,-7.9449706,8.802944
0.0038872623957547,0.0038533780941766,0.0038806945924165,0.9844053951326708,0.0039732697849813,256,Education,3,recruiting full-time anchors live broadcast duration 4 hours without office hours category education industry drainage flow pure paid live broadcast room working hours shift system salary 6k no-responsibility base salary commission negotiable anchor interview v passes please directly send live broadcast slice part-time negotiable requirements mature anchor priority broadcast paid streams education industry age 25-35 years old,3,-7.565015,-28.625402
0.2043153216150712,0.0012536407139811,0.271554444677679,0.0012543870530975,0.5216222059401711,257,Education,4,job responsibilities responsible operation store ensuring store good operating state complete various business indicators issued company regularly organize enrollment promotion activities store responsible daily operation management training assessment supervisor 's work arranging daily supervisor 's work items processes responsible store hygiene management equipment maintenance urge supervisor good job routine services customer complaint handling assist regional manager analyze performance reports reasons understand sales surrounding brands motivate enthusiasm supervisors establish team spirit store enhance morale fighting spirit team lead example gain trust responsible training supervisors improve abilities comply company 's regulations implement company 's policies store manager participates various specific tasks store job requirements college degree 2 years work experience sales management education operation management team management ability sales training management experience strong learning ability hardworking ideal affinity sense purpose strong self-motivation good teamwork salary base salary 2500 yuan personal commission team commission probation period average monthly income around 8000-10000 yuan 3-month probation period working hours 8 30-12 00 morning 14 30-18 30 afternoon 4 days per month rest national holidays,2,12.916366,2.753691
0.9227847120833744,0.0015348308711178,0.0162123839861633,0.0015001360789409,0.0579679369804033,258,Education,0,job responsibilities in-depth understanding business master business skills product knowledge build manage business team abstract business skills sort methodology output new ideas formulate business strategies achieve company 's requirements manage sales team formulate sales plans lead team achieve sales goals good network electricity model independently customize sop iterate sop actual team organize market research analysis analyze market competitor situation seize market opportunities respond market crises responsible establishment customer information manage customer files responsible promotion coordination project work job requirements front-line business capabilities college degree 2-3 years sales experience 2 years experience managing sales teams education industry keen sense customer needs accurate customer analysis capabilities able effectively develop customer resources strong self-discipline self-driving force high degree teamwork spirit work enthusiasm love knowledge-based paid online education insight trends knowledge-based paid industry sales experience education industry preferred,0,0.022012616,30.587141
0.9728477639781836,0.0066906010472338,0.0068092304581927,0.0067806481091323,0.0068717564072572,259,Education,0,able endure hardships hardworking positive image caring learning ability strong execution able adapt business trips strong pressure resistance team awareness excellent fresh graduates preferred trained industry customer resources preferred,0,-2.8629375,34.32321
0.9870354522440188,0.0032205965803632,0.0032392846732008,0.0032411249484012,0.0032635415540159,260,Education,0,job responsibilities achieve sales targets continuously expand new customers participate marketing activities enhance brand awareness provide customers professional product service consultation maintain enhance business relationships customers contact educational institutions maintain long-term job requirements good communication skills teamwork spirit passion sales work able withstand work pressure good solving problems good sense customer service responsible pay attention details able provide professional customer support,0,-2.9543006,39.18349
0.9341996937727504,0.0030443503454118,0.0566191593458249,0.003069295680561,0.0030675008554519,261,Education,0,job responsibilities develop sales strategies adapt market changes lead sales team ensure team achieves sales targets establish maintain good cooperative relationship store teaching staff analyze market trends provide suggestions product optimization new product development job requirements strong sense market excellent team leadership skills able effectively manage customer relationships drive sales growth deep understanding education industry able quickly grasp market trends good communication skills negotiation skills,0,-6.9942713,28.221296
0.1000691088629675,0.0106109772133906,0.8680141543577726,0.0106615256383033,0.0106442339275658,262,Education,2,experience frontline junior college undergraduate postgraduate entrance examination market experience 0-1 school establishment management things methodical organized manner school resources preferred,1,-29.016804,0.3848682
0.972057049746539,0.0021547454358614,0.0214930335196361,0.0021414765475205,0.0021536947504429,263,Education,0,job responsibilities manage education industry sales team set sales targets guide team members improve team 's professional skills service quality participate formulation sales strategies processes ensure sales activities meet company industry standards monitor performance sales team adjust sales strategies timely manner meet market demand organize team training continuously improve team 's sales skills performance job requirements excellent leadership team management capabilities able effectively respond market changes good strategic planning capabilities strong communication coordination skills able establish good relationships customers deep understanding education industry able grasp market trends good organization training capabilities able stimulate team potential,0,-4.4204106,33.56384
0.0020455456324164,0.0019916950645254,0.520607552719861,0.0501767416269381,0.4251784649562588,264,Education,2,company provides perfect promotion space paid holidays two days purchase five insurances afternoon tea near subway entrance industries acceptable education industry preferred job responsibilities responsible overall personnel work guangzhou campus able complete recruitment interview work independently able complete daily administrative work campus independently responsible data entry employee information statistics various reports complete tasks assigned direct superiors principal job requirements one year work experience preferred proficient commonly used office software word documents excel tables ppt recruitment experience relevant experience education industry preferred meticulous work strong sense responsibility good communication coordination skills working hours 9 30-6 30 monday sunday statutory holidays normal social security purchased probation period,1,7.367977,-3.1046348
0.4162582583344765,0.0013373522342527,0.0013647253855693,0.2527740687119278,0.3282655953337736,265,Education,0,job responsibilities responsible managing sales team completing monthly annual sales targets responsible supervising performance sales team ensuring team members overall sales process develop accordance sales plan responsible training empowerment sales team responsible receiving visiting customers providing customers english learning plans course recommendations promoting course registration responsible leading sales team promote renewal referrals existing customers cooperate campus businesses job requirements sales team management experience strong sales awareness sales experience excellent performance data background english teaching training consulting experience preferred expectations salary requirements career development sense purpose execution learning ability strong stress resistance college degree excellent communication coordination management skills working hours one day morning evening shifts morning shift 10 00-17 00 evening shift 14 00-21 00 development direction sales manager principal operations director yili wants say value talents much welcome friends love education apply actively~ fresh working environment nice colleagues humane management style rich welfare settings~ city slave shining star education~,0,-0.5740771,12.187476
0.3444107895807883,0.0025047845077815,0.3075247396267082,0.3430128132270548,0.0025468730576671,266,Education,0,.assist boss build new project qinhuangdao 0 1 operate overall project build recruitment team qinhuangdao qinhuangdao colleges universities recruit undergraduate students obtain part-time undergraduate students postgraduate entrance examination training personnel recruitment channel student resource acquisition agent team building front-end market recruitment school business public relations overall operation management requirements include good image good temperament strong communication skills sense professionalism strong desire make money passing offline interview particularly outstanding talents given advance salary going work priority given accept rotation multiple positions personnel operations consulting accommodation provided,3,-8.414349,9.84985
0.4466109624296965,0.0019187761541992,0.2143830816343911,0.3351492989539738,0.0019378808277392,267,Education,0,job responsibilities provide professional education guidance suggestions families help parents understand education concepts design implement family education plans supervise cultivation children 's good learning habits learning methods organize participate family education activities improve parents parenting skills communicate effectively parents help parents children psychological counseling promote harmonious family relationships create good family atmosphere children receive job training improve empower parents children inspire children 's dreams enhance children 's self-confidence job requirements love family education good communication skills education concepts affinity learning ability execution ability able complete tasks independently effectively interact parents market development capabilities enthusiasm education psychological counseling industries willing accept new knowledge methods participate internal corporate training,0,-7.279303,11.090521
0.0009391863568274,0.0009395178793656,0.0009415812325887,0.2693505256379886,0.7278291888932295,268,Education,4,"company profile leading group company family education company country treatment qualifications company established 2009 leading enterprise industry professional back-end team service company thousands people focusing solving problems adolescent dropouts rebellion depression etc room development track hope switch long-term state-supported industry come talk job content company provides precise resources communicates consulting clients answers questions facilitates transactions company provides mobile phones mobile phone cards wechat accounts work mobile phone numbers phone bills paid company daily maintenance wechat moments timely return visits follow-ups customers salary benefits no-responsibility base salary commission call allowance various rewards five insurances one fund average salary company 's partners currently 15,000+ financial freedom achieved make money paint big pictures joining company provide professional pre-job basic training product training sales skills training various company activities birthday gifts team building activities team dinners holiday benefits holiday red envelopes afternoon tea etc monthly salary clock-in arrears rain shine guarantee supporting family 【five reasons choose jiuzhou jinbang】 large scale good platform stable development family education leader family education national top3 shandong top1 1,000 employees waiting make money knowledge choose us job also kind self-growth career harvest also family happiness make progress together us warm harmonious working environment company 's humane management makes feel comfort warmth home department team building holiday gifts birthday wishes available young team super playful warm passionate young interesting fun dedicated office desk equipped dedicated computer dedicated work phone dedicated work account everything prepared excellent mahjong room table tennis room waiting",2,20.056059,-15.240338
0.1108292556959559,0.0217118573437274,0.4516203269864737,0.0023160211760656,0.4135225387977772,269,Education,2,"job responsibilities extensively contact conduct business various high schools within company 's designated jurisdiction actively communicate leaders cooperating schools school 's superiors establish good cooperative relationship promote japanese courses teaching materials japanese college entrance examination teaching network school collect organize relevant information school summarize company department leaders timely manner job requirements men women welcome good image good eloquence worked education marketing drive preferred high school business resources preferred able accept flexible working hours business trips within region similar working hours middle school teachers annual salary 100,000-150,000 paid vacation five insurances one fund",1,8.692416,-1.6468537
0.840825829665294,0.0009629543269963,0.0009698379147794,0.1562677207791253,0.0009736573138049,270,Education,0,job title marketing supervisorsalary range 8-12kwork location shanghaijob description according sales tasks regional characteristics combined market research formulate offline promotion plans efficiently promote execute independently negotiate various offline promotion channels plan various offline activities responsible following implementation monitoring summary analysis various activities responsible promoting various types ground promotion work including limited cross-industry cooperation exhibition publicity community school channels dispatching orders soliciting visits fixed-point locations etc able train manage part-time market team continuously improve results ground promotion work sensitive data strong data statistics analysis capabilities able quantify work results data continuously provide feasible suggestions improving work results complete tasks assigned superiors job requirements hard conditions college degree relevant work experience marketing majors preferred confident tenacious goal-oriented strong pressure resistance able accept working six days week resting one day soft qualifications strong affinity good communication service awareness love children certain industry insight strong learning ability good stress resistance shanghai qizhi future cultural technological educational company established adhering core concept `` qizhi empowers self-driven future '' stimulates children 's inner motivation multi-dimensional training art logic expression tool application ability learn independently continue grow adapt diversified needs future society join us get work side side experienced team 10-15 years experience initial team member enjoy clear position promotion channel broad development platform delivery method communicate directly boss note marketing manager name submit resume email address set file name marketing manager name,0,-3.1596963,20.649769
0.9849486977894648,0.0037223675646909,0.0038134069844385,0.0037453298466867,0.0037701978147185,271,Education,0,job responsibilities responsible marketing activities educational products carry ground promotion activities expand brand influence establish contact potential customers promote courses services operation maintenance douyin platform job requirements good communication skills teamwork ability able carry promotion activities independently innovative thinking certain understanding education industry able accurately grasp market demand relevant work experience market operations,0,-2.8160968,38.01243
0.3605843805868762,0.0036564856865289,0.0037128741427444,0.6283158990990828,0.0037303604847675,272,Education,3,job responsibilities responsible planning live broadcast live broadcast content improving live broadcast effect audience interaction explain industry conditions industry analysis live broadcast room conduct traffic diversion job requirements live broadcast experience clear thinking eloquent familiar editing design-related knowledge preferred live broadcast 4 hours day salary 4200 consulting commission performance commission comprehensive 10000+ seniors 4 days per month,3,0.8895966,-17.351828
0.0223836420822064,0.0225138033536949,0.1599445041760643,0.2892493293329149,0.5059087210551193,273,Education,4,teaching assistant rest morning work afternoon work evening,2,14.988639,-18.670944
0.8705421862505214,0.0023003507722527,0.1225558032811399,0.002304373663282,0.0022972860328039,274,Education,0,job responsibilities overall management daily operations education training institution ensure teaching quality student satisfaction responsible market research analysis education training projects formulate effective market strategies organize supervise education training activities enhance brand awareness market competitiveness lead team improve team 's teaching level work efficiency job requirements strong leadership team management skills able motivate team achieve goals love education industry good communication skills stress resistance good market analysis project management capabilities able effectively expand market promote projects strong organizational skills innovation awareness able make effective adjustments according market changes,0,-10.732244,25.31778
