Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Position_ID,Industry,LDA_Topic,Raw_Text
0.017046151512955784,0.11413396634310408,0.8352887452126524,0.016763952209191222,0.0167671847220965,119,Education,2,responsible ai course development creating science technology specialty courses serious responsible patient
0.00141021913689371,0.0013887293098812064,0.894806884191254,0.0014007898690092898,0.10099337749296186,120,Education,2,high school information technology position assists group 's bilingual school recruitment work location 1 xifeng road economic development zone foreign language school arrival time june job responsibilities prepare lessons according syllabus complete daily teaching tasks assign homework daily feedback etc assist participate teaching research activities related subjects strive improve one 's comprehensive academic ability responsible student management related work implement school 's various teaching requirements rules regulations achieve school 's various teaching indicators job goals responsible academic club activities various training activities arranged school department job requirements master degree related majors high school information technology teaching qualifications school work experience preferred good control courses appeal good communication passion teaching research team spirit strong sense responsibility able accept school 's work arrangements withstand certain work pressure benefits complete salary benefits salary negotiable five insurances one fund weekends paid winter summer vacations regular training holiday allowances excellent teacher subsidies subsidies annual physical examination customized school uniforms etc
0.0010494257085991484,0.0010361061958666525,0.9958343518856081,0.0010397454008612148,0.0010403708090649423,121,Education,2,job responsibilities teaching design based teaching syllabus national curriculum standards formulate teaching plans clarify teaching objectives course arrangements evaluation methods provide diversified learning resources stimulate students interest learning classroom teaching in-depth guidance front-line teachers various related disciplines school carry information technology course teaching able use comprehensive systematic technical knowledge practical skills help students gradually improve ability use innovate information technology promote school form significant advantage field information technology teaching create school demonstration effects region student evaluation design implement tests homework projects evaluate students learning outcomes regular design tasks practical projects master knowledge skills give detailed feedback personalized guidance guidance practice guide students participate various information technology-related competitions practical activities robot competitions programming competitions etc. cultivate students practical ability innovative thinking work integrate resources keep pace times assist promoting school office teaching informatization intelligentization related work qualifications full-time undergraduate degree computer science information technology related majors artificial intelligence background preferred master basic knowledge computer majors language skills ability teach experiment artificial intelligence courses pay attention latest developments information technology constantly learn new knowledge skills continuously improve professional level hold teacher qualification certificate industry practice experience competitions awards love education patient responsible spirit teamwork innovation team management experience
0.7561696545215897,0.004034446537767207,0.058512650613730385,0.17710805194786672,0.004175196379046175,122,Education,0,company provides scientific research support services graduate students university teachers doctors various majors many international journals hope responsible promotion journals provide professional system explanations customers time hope certain scientific research foundation addition expect certain market analysis judgment capabilities good customer service awareness certain subjective initiative two-way feedback capabilities position online job look forward joining
0.8189064190125063,0.0012166546306793034,0.0012190509024609356,0.0012255987729628093,0.17743227668139075,123,Education,0,【job content】 understand domestic foreign macroeconomic trends market dynamics analyze positive negative feedback dynamics know investment guidance direction national policies conduct relevant investment analysis understand development trend research industry explore potential investment opportunities company 's data sources analyze fundamentals technical aspects capital aspects target independent analysis investment logic assist departments company complete tasks assigned company 【job requirements】 accept fresh graduates give company reason `` '' 24-30 years old master 's degree financial major/certificate/related industry research experience preferred understand domestic foreign macroeconomics willing spend time energy figure correlation reflected data strong logical thinking ability thinking dynamics look opportunities risks rationally certain sensitivity market calmly face changes market trends make investment adjustments love financial industry awe long-term development plan industry courage express views ideas team good communication skills grow together others company located t2 minying international trade center dongguan cbd direct access subway station downstairs convenient transportation working hours 8 30-11 30 13 00-18 00 weekends national statutory holidays entrepreneurial company providing job/personal development promotion opportunities based personal ability
0.8189064190125063,0.0012166546306793034,0.0012190509024609356,0.0012255987729628093,0.17743227668139075,124,Education,0,【job content】 understand domestic foreign macroeconomic trends market dynamics analyze positive negative feedback dynamics know investment guidance direction national policies conduct relevant investment analysis understand development trend research industry explore potential investment opportunities company 's data sources analyze fundamentals technical aspects capital aspects target independent analysis investment logic assist departments company complete tasks assigned company 【job requirements】 accept fresh graduates give company reason `` '' 24-30 years old master 's degree financial major/certificate/related industry research experience preferred understand domestic foreign macroeconomics willing spend time energy figure correlation reflected data strong logical thinking ability thinking dynamics look opportunities risks rationally certain sensitivity market calmly face changes market trends make investment adjustments love financial industry awe long-term development plan industry courage express views ideas team good communication skills grow together others company located t2 minying international trade center dongguan cbd direct access subway station downstairs convenient transportation working hours 8 30-11 30 13 00-18 00 weekends national statutory holidays entrepreneurial company providing job/personal development promotion opportunities based personal ability
0.002401930778448426,0.002362003179381093,0.9904971353615899,0.002370380832731215,0.0023685498478494115,125,Education,2,job responsibilities design implement high school information technology courses ensure students master cutting-edge skills participate teaching seminars continuously improve teaching content methods meet student needs communicate effectively students understand learning styles interests provide personalized guidance organize students participate extracurricular activities competitions stimulate students enthusiasm information technology job requirements good teaching ability able stimulate students interest learning familiar high school information technology syllabus able design inspiring courses excellent classroom management skills able effectively manage students able use modern teaching tools methods improve teaching efficiency quality
0.7305032994470373,0.03289508672503637,0.0055047351429062365,0.005501601130135886,0.22559527755488418,126,Education,0,job descriptionresponsible customer sales promotion company productscustomer development sales telephone internet channelsmaintain customer relationships ensure achievement business goalsjob requirements sales experience familiar telephone sales internet marketingbackground real estate education training e-commerceable adapt home office mode strong self-management abilitycandidates enrollment experience preferred
0.002837801674910408,0.0028138203963033095,0.0028990919346790493,0.13024785180822426,0.8612014341858829,127,Education,4,job responsibilities education customer service qualifications 18-50 years old male female high school education military transfer personnel laid-off personnel poor people preferred experience acceptable standard mandarin strong communication skills simple computer operation obey company 's arrangements good execution team spirit working hours 9 6 pm 5 pm break noon rest every sunday salary 2400+ full attendance 400+ commission probation period 2600+ full attendance 400+ commission regularization insurance paid annual leave year-end bonus scholarship employees children parental consolation money festival benefits
0.9905057980552682,0.002370895478665081,0.0023804036671226415,0.002367013407736098,0.002375889391207944,128,Education,0,job responsibilities design implement sales strategies drive sales growth education industry lead sales team improve team 's professional skills sales performance build maintain solid cooperative relationship customers accurately capture customer needs regularly study market trends competitor dynamics adjust sales strategies based analysis monitor sales indicators set sales targets ensure smooth completion goals job requirements relevant work experience sales marketing education industry excellent team management communication skills keen insight market changes able quickly adapt market changes good planning execution capabilities able effectively formulate execute sales plans
0.9806173228468066,0.004789962133083553,0.004863967682110064,0.0048118124457205,0.004916934892279197,129,Education,0,job descriptionresponsible sales educational products conducting business telephone internet channelsactively develop customers establish maintain customer relationshipspromote courses training products achieve sales targetsjob requirements experience telephone sales face-to-face salesfamiliar online sales skills able effectively use various sales platformsbackground education training industry understanding related products services
0.5805404169866453,0.002328625764256448,0.002338748724653754,0.0023871021672051637,0.4124051063572395,130,Education,0,"job responsibilities determine direction positioning anchor account according personal characteristics anchor lead operation team manage optimize service processes improve service quality analyze market trends provide strategic support development educational products services excellent operator welcome join team salaries increased outstanding abilities job requirements excellent project management skills teamwork spirit able conduct market analysis business development independently basic understanding education industry able quickly adapt changes industry working hours 9 00-12 00 15 00-20 00 five insurances one housing fund purchased basic salary 15,000 salary increases made based profitability details negotiable"
0.0031199069710835118,0.0030628117604528486,0.7719777579144185,0.003091891236419857,0.2187476321176254,131,Education,2,job responsibilities responsible receiving consulting services visiting parents students responsible registration fee collection campus responsible archiving collection organization form making campus information responsible purchase distribution campus materials assist principal making arrangements new admissions school qualifications aged 20-38 college degree fresh graduates acceptable strong communication coordination skills strong sense responsibility carefulness integrity strong execution familiarity use office office software required strong team spirit dedication work
0.3451531386792249,0.02577281394812063,0.5779630207991592,0.025441109382755497,0.02566991719073985,132,Education,2,lesson preparation post-class feedback study plan
0.002214413143069686,0.0021754803163988937,0.002224753956019508,0.2592250581508471,0.7341602944336647,133,Education,4,group established beijing mainly engages franchise business three sectors catering education health headquarter located china electronics information port huangdao district 200-300 employees job description mainly engaged site selection opening preparations new stores hardworking strong execution practical entrepreneurial experience preferred nationwide business trips 20 days month need sit office flexible work required age 20-38 years old currently recruiting education supervisors need experience education industry benefits employees enjoy statutory holidays extra-long annual leave basic salary job performance comprehensive salary 6000-10000 excellent employees salary increase opportunities year-end bonuses provide employees various promotion channels employee vocational training
0.2854943973451527,0.003973868750408996,0.004056878185068804,0.6457748762162978,0.06069997950307166,134,Education,3,job responsibilities first must boss manage employees must love education industry passionate willing work hard popular projects certain school resources willing deal teachers communicate graduates future understand specific situation form cooperative relationship build team channel income free time need work office annual income 150 ideas love industry want chance prove ability welcome join
0.003296494440262933,0.003255979391286282,0.36005644071353454,0.4335099358737706,0.19988114958114558,135,Education,3,position business partner project management looking ambitious people working education industry many years better bring resources company 's current main projects social security college entrance examination volunteer registration subject selection high school entrance examination company support technical support operational support anchor training income share company want make money change status quo join us develop progress together make money together positions open whole country online remote interviews conducted
0.43430686977173366,0.005577218243349589,0.005670335963449127,0.005750864279366602,0.5486947117421008,136,Education,4,job responsibilities communicate phone according list provided company working hours may end august 24 hours week job requirements passionate telephone sales able withstand work pressure good communication skills teamwork spirit responsible able complete work tasks time
0.001941395110289632,0.0019203310723534608,0.1030851519164837,0.001958709258777386,0.8910944126420959,137,Education,4,job description responsible telephone communication potential students confirm course information students understand needs students establish effective communication register students soon possible company potential customers communicate potential customers time job requirements 18-35 years old educational requirements clear articulation fluent mandarin high enthusiasm sales possess strong learning communication skills salary performance first month probation period guaranteed base salary 4k commission becoming regular employee base salary 7k commission average per capita comprehensive salary 8k monthly award weekly single award daily single award single award cash in-kind award working hours 9 00-12 00 13 30-18 00 benefits rest statutory holidays irregular afternoon tea team building tours traditional festival benefits
0.0027487182754620497,0.0027166769422590493,0.031026518340004933,0.002766639948050507,0.9607414464942234,138,Education,4,"↓we sell products↓ company mainly provides sales coaching courses college students get jobs central state-owned enterprises↓ requirements are↓ experience education training telemarketing sales experience preferred sales experience also acceptable↓ benefits↓ comprehensive base salary 6,000 salary range 20,000+ working hours 9 30-12 00 13 30-18 30 weekends paid rest national holidays pay five insurances company provides accurate customer resources need develop welfare benefits afternoon tea order bonus birthday party regular team building commuting allowance housing allowance"
0.03252663867327693,0.0023526671742222878,0.26998545682624925,0.6927287515704683,0.002406485755783157,139,Education,3,position business partner project management looking ambitious people deeply involved education industry many years better bring resources company 's current main projects study employment planning track college entrance examination volunteer filling single recruitment junior college undergraduate international undergraduate remote study etc company assistance technical support traffic support operational assistance anchor training lecture transaction income share dividends company realize boss dream zero investment n't pay expenses must ability annual salary one million dream want make money change status quo join us develop progress together make money easily together positions open whole country online remote interviews conducted
0.700179994223359,0.0017203709630036464,0.0016919706432105392,0.2946892066405844,0.0017184575298424536,140,Education,0,sincerely recruit business partners related education industry work together create brilliant career business partner share risks success us participate decision-making development company 's strategic planning one company 's shareholders enjoy rewards sense accomplishment brought business development job requirements must interested education relevant work experience preferred strong business development market development project management capabilities excellent collaboration skills good team work promote realization team goals excellent management leadership skills effectively respond challenges solve problems entrepreneurial dreams career development visions willing grow develop company remuneration benefits generous cooperation sharing equity incentive plans provide comprehensive training development opportunities support career development education industry good team atmosphere cooperation opportunities jointly create opportunities career success company broad room future development jointly share dividends development education industry limit work address successful cooperation
0.3975620733566261,0.015463828546219402,0.5559476774091007,0.01551118975560918,0.015515230932444717,141,Education,2,responsible enrollment campus responsible establishment department complete enrollment task campus quality quantity
0.004747646836847698,0.004668960318039735,0.0520552305963942,0.20975115609096603,0.7287770061577523,142,Education,4,answering phone recommending experience class suitable child parents 9-19 yuan routine fees primary secondary school students cultural education industry basic salary 3200 commission bonus 4500-5500 yuan off-season 6000 yuan peak season upper limit 9 00-12 00 morning 13 30 -- 18 00 afternoon
0.07080938032146204,0.027015272963345285,0.33279760488979526,0.0010878594614852832,0.5682898823639121,143,Education,4,【resource advantages】 students actively register consult official website early stage leaving name phone number wechat basic personal information learning needs big search data multi-channel investment advertising promotion large number accurate students internet online education targeting students country subject regional restrictions cheap price fast order easy order average 1-3 days one order strong faculty full-time excellent teachers conduct teaching research lectures ensure quality teaching service 【job content】 company provides free student resources responsible wechat phone calls course introductions provides work phones cards according student 's consulting information learning needs suitable courses classes provide professional consulting answers carry learning career planning eliminate student concerns complete sales tasks job requirements college degree 19 30 years old experience industry relax conditions fluent language expression clear organized logic certain analysis judgment skills strong learning ability ability quickly master professional knowledge rigorous work hard-working responsible teamwork tenacious work spirit promotion mechanism admissions teacher—reserve supervisor—consulting supervisor—reserve manager—consulting manager—corps commander salary no-responsibility base salary wedding gift 1000+ paid leave annual leave maternity leave marriage leave bereavement leave etc afternoon tea birthday party regularly exquisite afternoon tea birthday party every month proof want verify whether said check homepage communicate directly
0.980749481713387,0.004788185273094608,0.004842068754909886,0.004796186029698199,0.004824078228910294,144,Education,0,responsible establishing managing course consultant sales team lead team complete campus enrollment task maintain customer relationships ensure service quality job requirements good communication skills teamwork spirit able quickly understand customer needs provide professional advice passionate education industry able bear work pressure
0.20808500584944656,0.0013993610137884216,0.14936501282891154,0.3430694676730017,0.29808115263485185,145,Education,3,"basic salary 5500 12000 high bonus high commission dividend food accommodation 2 trips throughout year comprehensive salary 10,000 yuan upper limit paid annual leave continuous holiday benefits professional training support comprehensive training promotion development system need daily basis consulting guidance professional provide on-site consultation telephone consultation face-to-face consultation parents children aged 4-16 invite potential customers bring children experience classes achieve personal sales performance educational consulting work course plan formulation responsible course sales according specific situation children provide customers professional martial arts course consultation explanation maintenance follow-up classes children enrolled internal coordination made arrange classes course plan docking follow-up maintenance service follow progress students course learning maintain relationship company students parents coordinate connection work teaching affairs improve satisfaction stickiness students parents hope meet someone like aged 18-35 like children love education industry ambitious hardworking able start basics understand parent services willing communicate goal-oriented driven excellent conditions trained become principals"
0.9928162063916173,0.0018076324760567116,0.0018026991019926691,0.0017841818341646886,0.0017892801961687502,146,Education,0,job responsibilities conduct market research understand latest education trends policy changes competitor dynamics design implement marketing activities promote brand products educational institutions attract potential customers communicate customers understand needs preferences provide professional consultation solutions maintain develop customer relationships establish good cooperative relationships promote business growth collect feedback information report team management timely manner assist formulating market strategies improvement measures job requirements excellent communication skills teamwork ability able communicate effectively people different backgrounds strong market analysis ability business awareness able accurately grasp market dynamics good organizational planning skills able manage market projects independently deep understanding education industry able flexibly adjust strategies according market changes proactive work attitude able work efficiently fast-paced environment
0.033388977311052885,0.8652202970108293,0.03405190090659602,0.03390685166724338,0.03343197310427848,147,Education,1,admissions manager class advisor front desk
0.9878417684494599,0.003018255114412901,0.0030683814815903212,0.003031830285565526,0.003039764668971533,148,Education,0,experience operating douyin education industry given priority assist company 's head formulate operation strategies market development goals guide participate market development understand progress product development ensure products launched time focus comprehensive development operation methods different traditional e-commerce operation methods data analysis capabilities sensitive data able analyze judge quality delivery channels must sense responsibility teamwork spirit good communication skills certain ability withstand pressure strong execution self-driving power preferred
0.9376457033997156,0.03971191187763021,0.0010410461416626787,0.0010390795172419483,0.020562259063749574,149,Education,0,salary sharing discussed detail person investment planning strategy formulation in-depth research market dynamics industry trends competitors formulate scientific reasonable investment strategies plans clarify direction company 's investment work according company 's development strategy goals determine key areas investment target customer groups potential partners formulate targeted investment plans responsible providing information plans construction company 's major business decisions project promotion marketing responsible publicity promotion investment projects formulate effective marketing plans including production publicity materials publicity plans holding promotion activities etc. increase popularity attractiveness project use various marketing channels social media industry websites news media etc. promote publicize project expand influence project responsible construction investment center team reasonably effectively build performance echelon team management collaboration according group 's operating indicators formulate investment policies implement investment tasks complete target performance investment center monthly quarterly annual basis improve standardized process system investment promotion finely control matters front-end sales invitations mid-end conference coordination reception back-end cooperation agreement negotiations form specific work process responsible conducting business training employees department organizing assessments evaluations employees department guiding helping work employees department constantly improving quality employees communicate collaborate various departments within company coordinate solve problems arise investment promotion process ensure smooth progress investment promotion work resources best certain resources quickly develop investment promotion work
0.24132493871410507,0.0012413074940269989,0.3808770692676324,0.3752915257646814,0.0012651587595542077,150,Education,2,"job description anchor responsible live broadcast high school entrance planning live broadcast goods business content mainly includes high school entrance planning guidance college entrance examination volunteer application related topics sell college entrance examination volunteer application products complete live broadcast sessions duration required need able shoot relevant short videos quickly learn relevant content product information optimize iterate live broadcast words rhythm responsible live broadcast data sales data responsible part company 's filling teacher work including student parent reception consultation volunteer application work complete tasks assigned superiors job requirements experience volunteer application live broadcast goods operation experience preferred excellent educational live broadcast experience also welcome joining company learn fully understand college entrance examination policy study planning strong foundation policy including school major selection college admission rules multiple study paths educational background gender age restrictions excellent expression skills language appeal adaptability control ability good learning absorbing self-driven strong stress resistance live video clips please send link benefits 1 basic salary 4,500 yuan 2 10 commission transaction volume 3 five insurances 4 two-month probation period"
0.0026128722950845974,0.002538809612156367,0.2838325600124546,0.0025968061000650505,0.7084189519802393,151,Education,4,job description company mainly responsible project education planning providing recommendations secondary higher vocational colleges assistance filling college entrance examination volunteers study abroad adult education certification training educational projects working hours 09 00-12 00 morning 14 30-18 30 afternoon 7 hours day two days off-season/one day peak season paid leave statutory holidays job requirements good communication language expression skills administrative ability required strong sense responsibility able endure hardships courage face challenges young energetic patient students good affinity responsible students
0.4387546091114323,0.0035447642952654537,0.11892206448071019,0.0036224690232163743,0.4351560930893757,152,Education,0,"job responsibilities fully responsible school 's enrollment complete performance various channels telephone interviews field sales conduct enrollment training part-time employees teachers process enrollment data conversion data etc salary benefits basic salary starting 6,000 commission food insurance included job requirements led team team management experience outstanding personal sales performance understand education industry enrollment channels methods strong sense purpose responsibility"
0.0017486413420269638,0.0017302615954868292,0.0017443394392834368,0.2571666798484496,0.7376100777747532,153,Education,4,"key points company directly recruits within group company give salary benefits 15,000-20,000 yuan per month work hard probation period 20,000-30,000 yuan+ become regular employee salary structure new employees negotiate high performance commission bonus benefits benefits five insurances one housing fund training system systematic training systematic training materials promotion path large promotion space wide path office environment company four sub-workplaces group headquarters single-building sub-workplaces total 2,000 square meters whole floor high-rise building central air conditioning office work need age 23-38 male female education requirements 1 year sales experience family education education training industry preferred telephone sales experience preferred 9am 6pm one day per week consecutive days adjusted days allowed want make money motivated passionate submit resume directly interview priority"
0.9258994586649919,0.01825335088114394,0.01883267039239105,0.018604901710592172,0.018409618350880806,154,Education,0,responsible municipal area connecting local education training industries discuss cooperation
0.005108562164618104,0.004913184778687116,0.004915493959584864,0.27398752076527466,0.7110752383318352,155,Education,4,high-paying job openings course consultants 5 field sales managers 10 working hours 15 00-18 00 4 days per month salary basic salary 1500 plus commission monthly comprehensive salary 2500 plus team building work address block e east market changyi district jilin city contact number manager zhang
0.0046508056465469376,0.004593292939661773,0.00461928256951725,0.4903224989592189,0.49581411988505514,156,Education,4,friends say hello hope carefully read following job requirements salary structure benefits saying hello~ join us guaranteed salary probation period super cost-effective commission industry transcending food clothing rushing towards well-off life 15 rich circle job requirements 20-35 years old good expression communication cheerful personality
0.37374249706494234,0.002802149559153129,0.0028054703661330497,0.6177746645278775,0.002875218481894068,157,Education,3,working period long-term part-timeworking period per week requirementworking hours unlimitedworking period unlimitedsettlement method settlement upon completionrecruitment deadline 2026-12-31 long-term part-time job ningbo limit working location time super commission commission order varies 40 work pay commission negotiated bring resources job contentresponsible sales ningbo company 's education training products expand new industry customers job requirements excellent communication skills business negotiation skillsable independently operate market analysis customer managementhave deep understanding education industry able quickly adapt market changes
0.19698914183700766,0.0018189050029948869,0.1694489415404614,0.6298995415541366,0.0018434700653993698,158,Education,3,"project introduction adult education improvement technical secondary schools jointly build publicity enrollment junior colleges undergraduate colleges jointly build publicity enrollment primary school junior high school high school university school selection qualification certificate basic requirements partners entrepreneurial investment awareness preferred ambitious unwilling mediocre preferred certain thinking logic willing work hard careers team building capabilities certain management experience love career willing fight also form team work time arrangement working hours flexible office work space provided income description project profits open transparent profit stratification direct income pipeline income average annual income ranges 100,000 500 project support hands-on training cultivation first-hand channel support financial support training support office space support looking motivated note seeking stability entrepreneur idle chat"
0.9750365627851199,0.0022385963914880475,0.018235212029535226,0.0022463209830831474,0.002243307810773791,159,Education,0,job responsibilities responsible market analysis brand promotion education industry formulate effective marketing strategies organize participate marketing activities inside outside school enhance brand awareness market share establish good communication cooperation customers understand customer needs provide professional consultation support monitor analyze market trends provide marketing strategy suggestions educational institutions schools job requirements good communication skills team spirit able communicate effectively team members strong market analysis planning capabilities able independently formulate implement marketing plans deep understanding education industry able accurately grasp market trends good organization coordination skills able effectively manage marketing activities projects
0.38107628331006554,0.0024603205241375886,0.028534076097777587,0.0025033363106459986,0.5854259837573734,160,Education,4,"job responsibilities responsible formulation implementation sales strategies well management sales team conduct market publicity promote brand awareness student enrollment set personal sales goals ensure achievement sales goals establish good communication cooperation customers job requirements age requirement 25-35 years old sense professionalism willing start grassroots passionate education training industry 2 years relevant work experience annual salary 100,000-200,000 yuan monthly comprehensive salary 8,000-1,500 yuan comply national regulations provide five insurances employees 6 days per month provide annual travel paid training year-end bonus"
0.0010301229766525972,0.0010141925091654254,0.13473303735497782,0.07626807259423585,0.7869545745649683,161,Education,4,"job responsibilities relying customer resources provided company responsible sales various certification academic training course products communicate students phone answer students active inquiries implement complete company 's annual sales plan working hours 5 hours/day 9 45 -- 19 15 two-hour lunch break middle job requirements age 20-30 years old high school education welcome fresh graduates proficient computer operation good adaptability learning ability good communicating people active thinking certain understanding comprehension ability love sales practical focused clear career plan experience education industry consulting preferred remuneration basic salary high commission high bonus five insurances one housing fund seniority award year-end bonus average comprehensive monthly salary position 8k-13k 75 above-average employees reach annual salary 100,000 15 excellent employees reach annual salary 250 growth opportunities systematic pre-job training new employees on-the-job skills improvement training reserve talent management skills training employee benefits company purchases five insurances employees employees participate training courses within company 's business scope free charge excellent employees receive professional sales/management training provided company accompany careers paid annual leave enjoy employee birthday parties exquisite birthday gifts enjoy delicious colorful afternoon tea provided employees regularly irregularly coffee tea cakes fruits etc enrich department activities outdoor development domestic travel etc company complete training system promotion mechanism focusing growth cultivation internal talents"
0.5255059459688037,0.0008020142064519209,0.08160968749373546,0.05872343746489123,0.3333589148661177,162,Education,0,"job responsibilities enrollment conversion actively develop potential customers telephone online platforms offline activities channels explore learning needs complete course sales goals demand analysis program formulation in-depth understanding customer needs form complete learning form hand service teacher sales follow-up contract signing follow customer consultation trial listening contract signing process throughout process efficiently complete sales conversion customer relationship maintenance regularly visit students parents solve after-sales problems improve customer satisfaction repurchase rate teamwork cooperate teaching team marketing team complete customer service resource integration job requirements hard conditions education college degree experience 3 years sales experience real estate sales education training industry course consultants k12 education consultants preferred age 20-48 years old adapt high-intensity work rhythm core competencies sales ability keen insight customer needs good negotiation facilitating transactions communication skills clear fluent language expression able quickly build customer trust stress resistance adapt pressure sales performance targets resilient result-oriented learning ability quickly master course product knowledge industry trends bonus points familiar local education market parent resources preferred experience community operation online promotion good image temperament strong affinity iii salary benefits basic salary 2,000 yuan/month commission mechanism 5 -10 commission based unit price course practitioners education training industry personnel transferred education industry service consciousness personality traits outgoing proactive strong sense purpose affinity willing challenge high income company advantages leading education brand study room industry mature curriculum system stable customer resources complete training system help newcomers get started quickly open transparent promotion channel young team atmosphere performance-oriented work pay working hours midweek 8 00-18 weekends 8 00-18 spring autumn winter summer vacations 8 00-18"
0.00836040424997042,0.008080554513923175,0.9672519300575312,0.00809383016703443,0.008213281011540785,163,Education,2,responsible overall management sales department junior high school high school courses college entrance examination application academic qualification improvement educational projects responsible management admissions team
0.206311797262969,0.0019381201702364447,0.001968506611129935,0.557394922690335,0.23238665326532967,164,Education,3,"elementary schools shopping malls places look parents target group children aged 7-12 promote 4 programming experience classes 8 yuan work location selected nationwide arranged nearby punch field work office work five insurances one fund included employment job requirements 1 year experience children 's education work experience mainly marketing enrollment excellent field promotion relaxed motivated strong sense purpose strong stress resistance adjust mentality experience promoting early childhood education products outstanding performance preferred salary benefits basic salary 4000 6000 commission monthly income newcomers 10-20k priority employees 20k-40k company scale walnut programming one top three companies country terms quality education scale total number 5,000 employees number one brand children 's programming big platform looks forward joining"
0.0008197230882524169,0.0008112016492178728,0.06219003584773249,0.9353603378184879,0.0008187015963092687,165,Education,3,working cycle long-term part-time weekly working period requirements working hours unlimited working period unlimited settlement method monthly recruitment deadline 2025-06-11 company profile langrun ability education research institute affiliated jiangsu langrun education technology co. ltd. headquartered xuzhou jiangsu main business 23 years focus one-to-one consulting services in-depth accompanying services parents solving various types adolescent behavioral deviations symptoms independently developed ability education system theoretical system executable strategy significant effect one-to-one private teaching accompanying service signing contract guaranteed delivery positions salaries family education instructor systematic pre-job training pass assessment enter parent training camp assistants class teachers teaching work outstanding abilities participate one-to-one consulting services work content execute according unified teaching template serve parents salary benefits settlement based number parents served monthly settlement recommend parent resources also get commissions paid parents educational consultant connect parent resources salary benefits commissions paid parents participate work accompanying teaching assistants also get teaching assistant service fees note two positions held concurrently good character feelings strong excellent ability absorbed full-time employees sign labor contracts pay five insurances voluntarily set branch local area company provide rent related operating costs well human resources technology support following 3 types people allowed disturb want make money immediately want make money short period time want start work without pre-job training ’ like learn learning ability negative complaining narrow-minded negative closed-minded position advantages experience limit accepting novices need take certificates online work flexible work mode unlimited working hours free work location continuous stable income learn professional knowledge systematic pre-job training free hidden charges family education industry promising field immeasurable merits benefits generations come eager skill field family education educational sentiment hope help families difficulties best choice
0.26169186554285606,0.0018096457056251316,0.09843498103246834,0.0018112446391298838,0.6362522630799207,166,Education,4,【job responsibilities】 formulate sales plans sales strategies according sales targets campus lead manage sales team achieve sales targets plans supervise guide work subordinates responsible helping subordinates communicate customers maintain customer relationships motivate employees fighting spirit train department employees hold sales meetings within department regularly 【job requirements】 college degree 1 year sales management experience experience team management 5 people strong sense purpose excellent communication negotiation skills teamwork management ability 【benefits】 no-responsibility base salary high commission monthly bonus team commission etc average monthly salary 10k~20k upper limit pay five insurances one fund 2 public travels per year team building activities 14 days paid annual leave holiday benefits etc promotion mechanism sales manager-general manager branch school company platform big enough come strength
0.3710649771638244,0.010677583134974836,0.011029443268520405,0.5965398826725281,0.010688113760152154,167,Education,3,job responsibilities 1 market recruitment 2 home-school service 3 student conversion job requirements like children like education industry caring patient
0.72322434429257,0.0029211253594998814,0.002963776768325629,0.26792698614273697,0.0029637674368675365,168,Education,0,experience sales team management training replication practical operation possess typical sales-oriented thinking personality able gather core sales team improve overall sales performance conversion rate lead team achieve performance indicators breakthroughs ability stand alone pragmatic independent thinking problem-solving abilities strong learning ability strong stress resistance truly independent able resist performance production sales able go deep specific work refuse talk paper directive work entrepreneurial spirit courage boldness venture high income dare fight result-oriented
